datetime;total_votes;madobad;Перелив;Der_Sturmer;TheWho;KOCTOPE3;wintercyclone;Jayola;Needlefang;Shambala;kupal
2019-07-31 13:14:58;145;44;29;26;0;8;6;2;5;7;3
2019-07-31 13:15:59;145;44;29;26;0;8;6;2;5;7;3
2019-07-31 13:16:59;145;44;29;26;0;8;6;2;5;7;3
2019-07-31 13:17:58;145;44;29;26;0;8;6;2;5;7;3
2019-07-31 13:18:59;145;44;29;26;0;8;6;2;5;7;3
2019-07-31 13:19:59;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:20:58;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:21:59;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:22:59;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:23:58;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:24:59;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:25:59;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:26:58;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:27:59;146;44;29;27;0;8;6;2;5;7;3
2019-07-31 13:28:59;147;45;29;27;0;8;6;2;5;7;3
2019-07-31 13:29:58;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:30:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:31:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:32:58;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:33:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:34:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:35:58;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:36:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:37:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:38:58;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:39:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:40:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:41:58;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:42:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:43:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:44:58;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:45:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:46:58;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:47:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:48:59;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:49:58;148;46;29;27;0;8;6;2;5;7;3
2019-07-31 13:50:59;148;45;29;27;0;8;6;2;5;7;3
2019-07-31 13:51:58;149;45;30;27;0;8;6;2;5;7;3
2019-07-31 13:52:59;149;45;30;27;0;8;6;2;5;7;3
2019-07-31 13:53:59;149;45;30;27;0;8;6;2;5;7;3
2019-07-31 13:54:58;149;45;30;27;0;8;6;2;5;7;3
2019-07-31 13:55:59;150;45;31;27;0;8;6;2;5;7;3
2019-07-31 13:56:59;151;45;31;28;0;8;6;2;5;7;3
2019-07-31 13:57:58;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 13:58:59;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 13:59:59;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:00:58;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:01:59;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:02:59;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:03:58;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:04:59;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:05:59;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:06:58;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:07:59;152;45;31;29;0;8;6;2;5;7;3
2019-07-31 14:08:59;153;45;32;29;0;8;6;2;5;7;3
2019-07-31 14:09:58;153;45;32;29;0;8;6;2;5;7;3
2019-07-31 14:10:59;153;45;32;29;0;8;6;2;5;7;3
2019-07-31 14:11:58;153;45;32;29;0;8;6;2;5;7;3
2019-07-31 14:12:59;154;45;33;29;0;8;6;2;5;7;3
2019-07-31 14:13:59;154;45;33;29;0;8;6;2;5;7;3
2019-07-31 14:14:58;154;45;33;29;0;8;6;2;5;7;3
2019-07-31 14:15:59;154;45;33;29;0;8;6;2;5;7;3
2019-07-31 14:16:59;154;45;33;29;0;8;6;2;5;7;3
2019-07-31 14:17:58;155;45;33;29;0;9;6;2;5;7;3
2019-07-31 14:18:59;155;45;33;29;0;9;6;2;5;7;3
2019-07-31 14:19:59;156;45;34;29;0;9;6;2;5;7;3
2019-07-31 14:20:58;157;45;34;30;0;9;6;2;5;7;3
2019-07-31 14:21:59;158;46;34;30;0;9;6;2;5;7;3
2019-07-31 14:22:59;159;47;34;30;0;9;6;2;5;7;3
2019-07-31 14:23:58;158;47;34;29;0;9;6;2;5;7;3
2019-07-31 14:24:59;158;47;34;29;0;9;6;2;5;7;3
2019-07-31 14:25:58;158;47;34;29;0;9;6;2;5;7;3
2019-07-31 14:26:59;158;47;34;29;0;9;6;2;5;7;3
2019-07-31 14:27:59;158;47;34;29;0;9;6;2;5;7;3
2019-07-31 14:28:58;159;48;34;29;0;9;6;2;5;7;3
2019-07-31 14:29:59;160;48;34;29;0;9;6;3;5;7;3
2019-07-31 14:30:59;161;48;34;29;0;10;6;3;5;7;3
2019-07-31 14:31:58;161;48;34;29;0;10;6;3;5;7;3
2019-07-31 14:32:59;161;48;34;29;0;10;6;3;5;7;3
2019-07-31 14:33:59;161;48;34;29;0;10;6;3;5;7;3
2019-07-31 14:34:58;162;49;34;29;0;10;6;3;5;7;3
2019-07-31 14:35:59;162;49;34;29;0;10;6;3;5;7;3
2019-07-31 14:36:59;163;49;34;29;0;10;6;3;5;7;3
2019-07-31 14:37:58;163;49;34;29;0;10;6;3;5;7;3
2019-07-31 14:38:59;163;49;34;29;0;10;6;3;5;7;3
2019-07-31 14:39:59;164;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:40:58;164;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:41:59;165;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:42:59;165;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:43:58;165;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:44:59;165;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:45:58;165;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:46:59;165;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:47:59;165;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:48:58;165;49;35;29;0;10;6;3;5;7;3
2019-07-31 14:49:59;165;49;35;28;0;11;6;3;5;7;3
2019-07-31 14:50:59;165;49;35;28;0;11;6;3;5;7;3
2019-07-31 14:51:58;166;49;35;28;0;11;6;3;5;7;3
2019-07-31 14:52:59;167;50;35;28;0;11;6;3;5;7;3
2019-07-31 14:53:59;167;50;35;28;0;11;6;3;5;7;3
2019-07-31 14:54:58;167;50;35;28;0;11;6;3;5;7;3
2019-07-31 14:55:59;167;50;35;28;0;11;6;3;5;7;3
2019-07-31 14:56:59;167;50;35;28;0;11;6;3;5;7;3
2019-07-31 14:57:58;168;51;35;28;0;11;6;3;5;7;3
2019-07-31 14:58:59;168;51;35;28;0;11;6;3;5;7;3
2019-07-31 14:59:59;168;51;35;28;0;11;6;3;5;7;3
2019-07-31 15:00:58;170;51;36;29;0;11;6;3;5;7;3
2019-07-31 15:01:59;170;51;36;29;0;11;6;3;5;7;3
2019-07-31 15:02:59;171;52;36;29;0;11;6;3;5;7;3
2019-07-31 15:03:58;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:04:59;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:05:58;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:06:59;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:07:59;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:08:58;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:09:59;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:10:59;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:11:58;172;53;36;29;0;11;6;3;5;7;3
2019-07-31 15:12:59;173;53;37;29;0;11;6;3;5;7;3
2019-07-31 15:13:59;173;53;37;29;0;11;6;3;5;7;3
2019-07-31 15:14:58;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:15:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:16:58;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:17:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:18:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:19:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:20:58;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:21:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:22:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:23:58;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:24:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:25:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:26:58;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:27:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:28:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:29:58;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:30:59;172;53;37;29;0;11;6;3;5;6;3
2019-07-31 15:31:59;171;53;37;28;0;11;6;3;5;6;3
2019-07-31 15:32:58;171;53;37;28;0;11;6;3;5;6;3
2019-07-31 15:33:59;172;53;37;28;0;11;6;3;5;7;3
2019-07-31 15:34:59;172;53;37;28;0;11;6;3;5;7;3
2019-07-31 15:35:58;172;53;37;28;0;11;6;3;5;7;3
2019-07-31 15:36:59;172;53;37;28;0;11;6;3;5;7;3
2019-07-31 15:37:58;172;53;37;28;0;11;6;3;5;7;3
2019-07-31 15:38:59;173;53;38;28;0;11;6;3;5;7;3
2019-07-31 15:39:59;173;53;38;28;0;11;6;3;5;7;3
2019-07-31 15:41:00;173;53;38;28;0;11;6;3;5;7;3
2019-07-31 15:41:58;173;53;38;28;0;11;6;3;5;7;3
2019-07-31 15:42:59;173;53;38;28;0;11;6;3;5;7;3
2019-07-31 15:43:59;174;53;38;29;0;11;6;3;5;7;3
2019-07-31 15:44:58;174;53;38;29;0;11;6;3;5;7;3
2019-07-31 15:45:59;174;53;38;29;0;11;6;3;5;7;3
2019-07-31 15:46:59;175;54;38;29;0;11;6;3;5;7;3
2019-07-31 15:47:58;175;54;38;29;0;11;6;3;5;7;3
2019-07-31 15:48:59;175;55;37;29;0;11;6;3;5;7;3
2019-07-31 15:49:58;175;55;37;29;0;11;6;3;5;7;3
2019-07-31 15:50:59;175;55;37;29;0;11;6;3;5;7;3
2019-07-31 15:51:59;175;55;37;29;0;11;6;3;5;7;3
2019-07-31 15:52:58;175;55;37;29;0;11;6;3;5;7;3
2019-07-31 15:53:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 15:54:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 15:55:58;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 15:56:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 15:57:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 15:58:58;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 15:59:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:00:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:01:58;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:02:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:03:58;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:04:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:05:58;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:06:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:07:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:08:58;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:09:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:10:59;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:11:58;176;56;37;29;0;11;6;3;5;7;3
2019-07-31 16:12:59;178;57;38;29;0;11;6;3;5;7;3
2019-07-31 16:13:59;177;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:14:58;177;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:15:59;177;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:16:59;177;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:17:58;178;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:18:59;178;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:20:00;178;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:20:58;178;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:21:59;178;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:22:58;178;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:23:59;178;57;38;29;0;11;6;3;5;6;3
2019-07-31 16:24:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:25:58;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:26:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:27:58;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:28:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:29:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:30:58;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:31:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:32:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:33:58;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:34:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:35:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:36:58;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:37:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:38:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:39:58;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:40:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:41:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:42:58;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:43:59;179;57;38;29;0;11;6;4;5;6;3
2019-07-31 16:45:00;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:45:58;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:46:59;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:47:58;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:48:59;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:49:59;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:50:58;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:51:59;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:52:59;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:53:58;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:54:59;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:55:59;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:56:58;180;57;38;29;0;12;6;4;5;6;3
2019-07-31 16:57:59;181;58;38;29;0;12;6;4;5;6;3
2019-07-31 16:58:58;181;58;38;29;0;12;6;4;5;6;3
2019-07-31 16:59:59;181;58;38;29;0;12;6;4;5;6;3
2019-07-31 17:00:59;181;58;38;29;0;12;6;4;5;6;3
2019-07-31 17:01:58;181;59;38;29;0;12;6;4;5;6;3
2019-07-31 17:02:59;182;59;38;30;0;12;6;4;5;6;3
2019-07-31 17:03:58;182;59;38;30;0;12;6;4;5;6;3
2019-07-31 17:04:59;182;59;38;30;0;12;6;4;5;6;3
2019-07-31 17:05:59;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:06:58;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:07:59;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:08:59;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:09:58;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:10:59;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:11:58;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:12:59;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:13:59;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:14:59;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:15:58;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:17:00;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:17:58;183;60;38;30;0;12;6;4;5;6;3
2019-07-31 17:18:59;184;60;39;30;0;12;6;4;5;6;3
2019-07-31 17:19:58;184;60;39;30;0;12;6;4;5;6;3
2019-07-31 17:20:59;185;61;39;30;0;12;6;4;5;6;3
2019-07-31 17:21:58;185;61;39;30;0;12;6;4;5;6;3
2019-07-31 17:22:59;186;62;39;30;0;12;6;4;5;6;3
2019-07-31 17:23:59;186;62;39;30;0;12;6;4;5;6;3
2019-07-31 17:24:58;187;62;40;30;0;12;6;4;5;6;3
2019-07-31 17:25:59;187;62;40;30;0;12;6;4;5;6;3
2019-07-31 17:26:59;187;62;40;30;0;12;6;4;5;6;3
2019-07-31 17:27:58;188;63;40;30;0;12;6;4;5;6;3
2019-07-31 17:28:59;188;63;40;30;0;12;6;4;5;6;3
2019-07-31 17:29:59;188;63;40;30;0;12;6;4;5;6;3
2019-07-31 17:30:58;188;63;40;30;0;12;6;4;5;6;3
2019-07-31 17:31:59;190;64;40;30;0;12;6;4;5;6;3
2019-07-31 17:32:58;190;64;40;30;0;12;6;4;5;6;3
2019-07-31 17:33:59;190;64;40;30;0;12;6;4;5;6;3
2019-07-31 17:34:58;190;64;40;30;0;12;6;4;5;6;3
2019-07-31 17:35:59;190;64;40;30;0;12;6;4;5;6;3
2019-07-31 17:36:59;190;64;40;30;0;12;6;4;5;6;3
2019-07-31 17:37:58;190;64;40;30;0;12;6;4;5;6;3
2019-07-31 17:38:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:39:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:40:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:41:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:42:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:43:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:44:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:45:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:46:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:47:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:48:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:49:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:50:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:51:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:52:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:53:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:54:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:55:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:56:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:57:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:58:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 17:59:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:00:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:01:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:02:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:03:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:04:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:05:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:06:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:07:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:09:00;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:09:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:10:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:11:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:12:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:13:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:15:00;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:15:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:16:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:17:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:18:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:19:59;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:20:58;191;65;40;30;0;12;6;4;5;6;3
2019-07-31 18:21:59;192;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:22:59;192;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:23:58;192;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:24:59;192;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:25:59;192;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:26:58;192;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:27:59;193;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:28:58;193;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:29:59;193;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:30:59;193;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:31:59;193;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:32:58;193;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:33:59;193;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:35:00;193;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:35:58;194;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:36:59;194;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:37:58;194;66;40;30;0;12;6;4;5;6;3
2019-07-31 18:38:59;194;66;40;31;0;12;6;4;5;5;3
2019-07-31 18:39:59;194;66;40;31;0;12;6;4;5;5;3
2019-07-31 18:40:58;194;66;40;31;0;12;6;4;5;5;3
2019-07-31 18:41:59;194;66;40;31;0;12;6;4;5;5;3
2019-07-31 18:42:58;194;66;40;31;0;12;6;4;5;5;3
2019-07-31 18:43:59;194;66;40;31;0;12;6;4;5;5;3
2019-07-31 18:44:58;194;66;40;31;0;12;6;4;5;5;3
2019-07-31 18:45:59;194;66;39;31;3;12;6;4;5;5;3
2019-07-31 18:46:59;195;66;39;32;3;13;6;4;5;4;3
2019-07-31 18:47:58;195;66;39;32;3;13;6;4;5;4;3
2019-07-31 18:48:59;195;66;38;32;4;13;6;4;5;4;3
2019-07-31 18:49:59;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:51:00;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:51:58;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:52:59;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:53:58;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:54:59;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:55:59;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:56:58;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:57:59;196;66;38;32;4;13;6;5;5;4;3
2019-07-31 18:58:59;198;68;38;32;4;13;6;5;5;4;3
2019-07-31 18:59:58;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:00:59;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:01:59;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:02:58;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:03:59;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:04:59;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:05:58;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:06:59;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:07:58;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:08:59;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:09:59;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:10:58;199;68;38;32;5;13;6;5;5;4;3
2019-07-31 19:11:59;200;69;38;32;5;13;6;5;5;4;3
2019-07-31 19:12:59;200;69;38;32;5;13;6;5;5;4;3
2019-07-31 19:13:59;200;69;38;32;5;13;6;5;5;4;3
2019-07-31 19:14:58;200;69;38;32;5;13;6;5;5;4;3
2019-07-31 19:15:59;201;70;38;32;5;13;6;5;5;4;3
2019-07-31 19:16:58;201;70;38;32;5;13;6;5;5;4;3
2019-07-31 19:17:59;201;70;38;32;5;13;6;5;5;4;3
2019-07-31 19:18:59;202;71;38;32;5;13;6;5;5;4;3
2019-07-31 19:19:58;202;71;38;32;5;13;6;5;5;4;3
2019-07-31 19:20:59;203;70;39;32;6;13;6;5;5;4;3
2019-07-31 19:21:59;204;70;39;32;7;13;6;5;5;4;3
2019-07-31 19:22:58;203;70;39;32;6;13;6;5;5;4;3
2019-07-31 19:23:59;204;71;38;32;7;13;6;5;5;4;3
2019-07-31 19:24:59;204;71;38;32;7;13;6;5;5;4;3
2019-07-31 19:25:58;204;71;38;32;7;13;6;5;5;4;3
2019-07-31 19:26:59;204;71;38;32;7;13;6;5;5;4;3
2019-07-31 19:27:58;204;71;38;32;7;13;6;5;5;4;3
2019-07-31 19:28:59;204;71;38;32;7;13;6;5;5;4;3
2019-07-31 19:29:59;205;72;38;32;7;13;6;5;5;4;3
2019-07-31 19:30:58;205;72;38;32;7;13;6;5;5;4;3
2019-07-31 19:31:59;205;72;38;32;7;13;6;5;5;4;3
2019-07-31 19:32:59;205;72;38;32;7;13;6;5;5;4;3
2019-07-31 19:33:58;206;72;38;32;8;13;6;5;5;4;3
2019-07-31 19:34:59;206;72;38;32;8;13;6;5;5;4;3
2019-07-31 19:35:59;206;72;38;32;8;13;6;5;5;4;3
2019-07-31 19:36:58;206;72;38;32;8;13;6;5;5;4;3
2019-07-31 19:37:59;206;72;38;32;8;13;6;5;5;4;3
2019-07-31 19:38:59;206;72;38;32;8;13;6;5;5;4;3
2019-07-31 19:39:58;206;72;38;32;8;13;6;5;5;4;3
2019-07-31 19:40:59;207;73;38;32;8;13;6;5;5;4;3
2019-07-31 19:41:59;208;73;38;32;9;13;6;5;5;4;3
2019-07-31 19:42:58;209;74;38;32;9;13;6;5;5;4;3
2019-07-31 19:43:59;209;74;38;32;9;13;6;5;5;4;3
2019-07-31 19:44:58;209;74;38;32;9;13;6;5;5;4;3
2019-07-31 19:45:59;210;75;37;32;10;13;6;5;5;4;3
2019-07-31 19:46:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:47:58;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:48:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:49:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:50:58;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:51:59;211;76;37;32;10;13;6;5;5;4;3
